地区,内容
来自四川,"希望能让其保持现状,才是人类正确交流进步"
来自广东,不知道有生之年能不能看到拆墙[doge]
来自广东,它们不会
来自北京,人类命运共同体的生动写照，为祖国自豪，我回头打算多分享一些城市美照，非遗文化，美食视频，让更多人了解中国文化。
来自湖北,天朝文化是能够真正实现人类命运共同体的。[求饶][求饶][求饶][求饶]
来自江苏,中国人的真是生活终于被人羡慕了[心][心][心][心]我们快乐，幸福，欧美人是理解不了的[心][心][心][鼓掌][鼓掌]
来自北京,感觉回到了9几年互联网刚开始的时候 那个时候也是世界大同啊[打call][打call]
来自浙江,那时候刚经历九十年代几大国耻。现在国家实力不可同日而语了
来自安徽,9几年的网上信息可杂了，乱七八糟的，没现在好。
来自北京,民间互相交流，很多以前别人抹黑我们的，他们的网民都用自己的眼睛澄清了，我们也对其他国家的真实生活有了更多的了解
来自上海,央妈支持，那么可以继续对账单了[doge]
来自云南,有人就怕你对账单[doge]
来自河北,说对了
来自河北,我们的伟人讲的世界人民大团结万岁，真是高瞻远瞩[good]
来自河北,以后中国才是灯塔
来自浙江,不需要灯塔了，因为太阳出来了
来自广东,不，我们是太阳
来自上海,敌意需要交流来化解，真心就能换取真心
来自山东,快过年了，可以借这个机会好好宣传中国春节
来自江苏,谁都无法想到，当时只是觉得太诧异太意外了～怎么也不会想到真的会有这么一天，世界各国人民可以在同一个平台上互相交流沟通，讨论自己的真实想法和心声。
来自北京,天安门城楼上那两句话的含金量还在上升
来自江苏,这就是互联网！这就是地球村[可怜]
来自四川,这，有点世界大同的味道了[赞][赞][赞]
来自河南,必将载入史册
地区,内容
来自湖北,这两天最好笑的就是看到曾经《意林》和公知们所描述的美国各种场景被国内网友们拿出来对账，然后一群美国人表示他们怎么不知道？
来自河南,“写这种东西的拿CIA的钱了吧”[doge]
来自北京,我看外国人真的喜欢看中国人做饭视频。
来自北京,我也爱看，我的煎饼果子，南瓜糕，米糕都是在上面学的
来自四川,主要是我们自己也爱看
来自浙江,[心][赞]有种恍惚的感觉，原来中国才是世界的中心啊！
来自广西,人家跑来玩一段时间也称为世界中心，那老美的应用不知被当作中心多少年了[嘘]
来自浙江,然后过几天就开始造墙，隔离ip了[哈欠]
来自江苏,潘多拉的盒子已经打开了，就算被禁心也不是原来的样子
来自黑龙江,想多了，看看去年上海开的会已经有准备了
来自河北,[话筒] 我们一直被限制使用外国社交平台，却无法阻挡外国人使用我们的社交平台……
来自广东,不利好殖畜公知就是大胜利[doge]
来自山东,现在该美国为难了，要不要继续禁止外国程序呢？
来自重庆,直接對賬，殖人苦心經營的偽宣瞬間倒塌
来自江西,苦心好多年的[融化]
来自辽宁,拼多多才是王道
来自上海,多多已经有temu了，也是常年霸榜的
来自湖南,回复@番茄头总裁:temu是什么啊？
来自辽宁,原来世界人民大团结是这种感觉！[兔子]这种感觉好神奇，很美好高频的感觉！
来自江苏,这下大家可以更直观的感觉到到底谁被圈住了
来自北京,希望保持现状，这才是人类文明的进步
来自四川,哈哈，全世界零距离，一家亲[笑而不语][心]
来自广东,全国人民幸福万岁，世界人民大团结万岁
来自吉林,真的是很好的机会，增进了解，同时宣传我们的传统文化。
来自上海,反向拆墙[哈哈]
来自北京,面面交流，不让中间商赚差价
来自广东,世界人民大团结具象化初期[心]
来自宁夏,警惕骗子伪装外国账号骗中国人，骗子其实就是中国人
来自安徽,大殖子要急抽抽了[允悲]
地区,内容
来自江苏,主持人的口条也太……
来自北京,见证历史
来自河南,转发微博
来自广东,[喵喵][喵喵][喵喵][喵喵][喵喵]这才是互联网的初衷，连接世界，让世界各地的人们可以相互了解沟通。也许这次只是机缘巧合暂时开启的一道门缝，很快又会合上，但是不同国家的人民有了一次难得的直接交流的机会，挺好
来自山西,[打call]民间直接交流拉近了彼此的距离～
来自北京,转发微博
来自广西,[亲亲][亲亲]
来自云南,[打call]
来自广东,[心][心][心][心]真好
来自吉林,让我找到了互联网刚刚诞生的初期论坛的感觉。友好和谐的交流，快乐有梗的评论。好久没有这么开心的社交互动体验了。微博是撕逼掐架的氛围，活该你接不着这波里程碑式的现象级流量。
来自四川,赤旗插遍寰宇，世界终将大同！
来自湖北,#大对账时代#
来自上海,别再建墙了。开放吧。。。
来自四川,我们这边是稳了[doge][doge]
来自广西,好玩
来自新疆,不知道美国人发一条给几刀？
来自天津,转发微博
来自安徽,挺好的
来自江苏,所以这事是长久的么，长久的话我就要勤奋更新了
地区,内容
来自江苏,这样的交流多美好啊！
来自广东,看来这是一盘大棋呀！[打call]
来自江苏,所以希望管管那些乱七八糟的拳，谢谢了
来自吉林,希望这是一个好的开始
来自福建,哈哈哈哈
来自云南,发展中国家[羞嗒嗒]
来自上海,发明 gfw 的人死了没[微笑]
来自青海,墙从另一边倒了？[doge]
来自山东,交流总是好事，哪怕对着骂街，总比不交流强
来自菲律宾,其实在外面一直是全球各国都可以互相交流的[允悲]只是国内有墙 一直没办法和其他国家的网友交流
来自广东,你不会以为你以前出去发能像现在小红书这么和谐吧？看看在那抱怨对白人太好的留子[微笑]
来自上海,网络长c要开口子了吗
来自黑龙江,男的少过去吧，在评论区没完没了的牛排，真不够丢人得
来自辽宁,本来这事儿是你们马桶魅力时刻，丢人的是你们吧
来自海南,来海南[心][心][心][心][心]
来自山东,微博和小破站有tiktok难民吗[笑而不语]
来自上海,好[good][鼓掌]
来自四川,电子宠物：我这前脚刚迈进伟大的自由世界，你们后脚就去抄我的老底！[哈哈]
来自北京,特兰谱醒来天塌了
来自湖南,证明全世界的（正常）普通人，其实是有共同的意识的，是可以沟通的。
来自江苏,现在才交流的根源又是什么呢🤣
来自北京,这才是我们的地球村🌏
地区,内容
来自上海,这才是互联网的初衷，连接世界，让世界各地的人们可以相互了解沟通。也许这次只是机缘巧合暂时开启的一道门缝，很快又会合上，但是不同国家的人民有了一次难得的直接交流的机会，挺好
来自上海,直接交流才是最好的避免误解方式。
来自山西,为啥我听哭了[心][赞][泪]华流是人类没有中断过的文明，华流是我们的根也是世界的根[给你小心心]我们从“洋务运动”到“洋悟运动”走了多少风雨路，受了多少屈辱蹂躏[泪]我们站起后，仿佛看到盛唐“尊我华夏”的时代，这一刻，我们很开心……中华人民共和国万岁，世界人民大团结万岁[赞][心][泪]
来自北京,世界人民大团结万岁  希望以后可以一直进行互动
来自内蒙古,真的是外国没有我们想象的那么富，我们也没有他们想象的那个穷
来自澳大利亚,刚有互联网那会的氛围也是这么好的。就是那个我是GG，你是MM吗的时代
来自四川,"希望能让其保持现状,才是人类正确交流进步"
来自北京,人类命运共同体的生动写照，为祖国自豪，我回头打算多分享一些城市美照，非遗文化，美食视频，让更多人了解中国文化。
来自北京,感觉回到了9几年互联网刚开始的时候 那个时候也是世界大同啊[打call][打call]
来自上海,央妈支持，那么可以继续对账单了[doge]
来自北京,民间互相交流，很多以前别人抹黑我们的，他们的网民都用自己的眼睛澄清了，我们也对其他国家的真实生活有了更多的了解
来自河北,我们的伟人讲的世界人民大团结万岁，真是高瞻远瞩[good]
来自河北,以后中国才是灯塔
来自上海,敌意需要交流来化解，真心就能换取真心
来自山东,快过年了，可以借这个机会好好宣传中国春节
来自北京,天安门城楼上那两句话的含金量还在上升
来自江苏,谁都无法想到，当时只是觉得太诧异太意外了～怎么也不会想到真的会有这么一天，世界各国人民可以在同一个平台上互相交流沟通，讨论自己的真实想法和心声。
来自江苏,这就是互联网！这就是地球村[可怜]
来自四川,这，有点世界大同的味道了[赞][赞][赞]
来自北京,我看外国人真的喜欢看中国人做饭视频。
地区,内容
来自浙江,[心][赞]有种恍惚的感觉，原来中国才是世界的中心啊！
来自河南,必将载入史册
来自湖北,这两天最好笑的就是看到曾经《意林》和公知们所描述的美国各种场景被国内网友们拿出来对账，然后一群美国人表示他们怎么不知道？
来自重庆,直接對賬，殖人苦心經營的偽宣瞬間倒塌
来自广东,不利好殖畜公知就是大胜利[doge]
来自辽宁,原来世界人民大团结是这种感觉！[兔子]这种感觉好神奇，很美好高频的感觉！
来自浙江,然后过几天就开始造墙，隔离ip了[哈欠]
来自江苏,这下大家可以更直观的感觉到到底谁被圈住了
来自山东,现在该美国为难了，要不要继续禁止外国程序呢？
来自河北,[话筒] 我们一直被限制使用外国社交平台，却无法阻挡外国人使用我们的社交平台……
来自辽宁,拼多多才是王道
来自广东,全国人民幸福万岁，世界人民大团结万岁
来自北京,希望保持现状，这才是人类文明的进步
来自四川,哈哈，全世界零距离，一家亲[笑而不语][心]
来自上海,帮助歪果仁多了解中国美食玩乐[哇]
来自浙江,多年补不上的外宣缺口这不就补上了吗[doge]老美恐怕都想不到，我封tk是为了不让你们看到真实情况，怎么你们连夜把帐都对上了[doge]
来自上海,反向拆墙[哈哈]
来自吉林,真的是很好的机会，增进了解，同时宣传我们的传统文化。
来自安徽,这样最真实，不会带节奏
来自上海,#小红书中美民间互动成国际现象级事件# 历史车轮就是无法停止的
地区,内容
来自北京,面面交流，不让中间商赚差价
来自吉林,让我找到了互联网刚刚诞生的初期论坛的感觉。友好和谐的交流，快乐有梗的评论。好久没有这么开心的社交互动体验了。微博是撕逼掐架的氛围，活该你接不着这波里程碑式的现象级流量。
来自河南,刷到以色列人的帖子，我在评论区发小胡子高举右手的图片，我做的对吗[太开心]
来自江苏,主持人的口条也太……
来自北京,见证历史
来自广东,[喵喵][喵喵][喵喵][喵喵][喵喵]这才是互联网的初衷，连接世界，让世界各地的人们可以相互了解沟通。也许这次只是机缘巧合暂时开启的一道门缝，很快又会合上，但是不同国家的人民有了一次难得的直接交流的机会，挺好
来自山西,[打call]民间直接交流拉近了彼此的距离～
来自安徽,现在更加深刻明白社会主义制度优越性。
来自广东,世界人民大团结具象化初期[心]
来自四川,官方的态度如此，而中奸殇的反对仅仅是因为主流和官方都很支持这次民间破冰#拒绝中奸殇赚差价# 
来自宁夏,警惕骗子伪装外国账号骗中国人，骗子其实就是中国人
来自安徽,大殖子要急抽抽了[允悲]
来自上海,#拒绝中奸殇赚差价#
来自湖北,[哆啦A梦吃惊][哆啦A梦吃惊][哆啦A梦吃惊]
来自广东,[怒][微笑][微笑] 放心 总会有那么一撮人会破坏这种环境的 到时候只怕误解会加深
来自广东,[doge][doge][doge][doge][doge][doge][doge]
来自湖南,喜闻乐见
来自浙江,这一刻互联网具象化
来自山东,交流总是好事，哪怕对着骂街，总比不交流强
来自河南,转发微博
地区,内容
来自湖南,证明全世界的（正常）普通人，其实是有共同的意识的，是可以沟通的。
来自内蒙古,人与人之间就怕了解和沟通[酷][ok]通过沟通互通有无增进感情[ok]这才是真正的民间交流[赞]不需要那些政客们刻意的引导也不用专家们来建议[酷]
来自北京,转发微博
来自四川,赤旗插遍寰宇，世界终将大同！
来自广西,[亲亲][亲亲]
来自云南,[打call]
来自广东,[心][心][心][心]真好
来自四川,我们这边是稳了[doge][doge]
来自广西,好玩
来自广东,主持人 你的工资是不是要扣完了[揣手]
来自美国,这是官方态度？挺好的。在墙里是没法领导世界的。
来自甘肃,一下突然就恢复了万维网创建的初衷，感觉是如此美好，这几天上网感觉宛如梦幻，希望世界人民大团结[good]
来自湖北,#大对账时代#
来自辽宁,能够直接交流会减少很多偏见吧
来自上海,别再建墙了。开放吧。。。
来自云南,[good][good]
来自河北,[鼓掌][鼓掌][鼓掌][赞啊][赞]
来自贵州,转
来自河南,世界人民大团结万岁!民间交流越多，美国政府越没办法!
地区,内容
来自上海,是机会开放墙了，要有自信
来自新西兰,官方报道
来自陕西,攻守之势异也
来自广东,地球村真的来了
来自广东,[掌宝爱心]//@派大猩猩大 :大概率不会封禁，顶多加大平台审核，这波宣传效果比免签来的更大，马上过年了，让外国人狠狠感受下年味[doge]//@minicm :这才是互联网的初衷，连接世界，让世界各地的人们可以相互了解沟通。也许这次只是机缘巧合暂时开启的一道门缝，很快又会合上，但是不同国家的人民有了一
来自安徽,[泪]
来自河北,😃
来自四川,[馋嘴][馋嘴][馋嘴]
来自广西,我们也应该能登陆到他们的才对
来自江西,问题来了，这样符合上边的要求吗，这样是换一种方式的翻墙
来自上海,弱弱提醒一下这个主持人要努力咯[doge]
来自重庆,通过评论，看到了国人的理性、睿智、幽默、爱国。
来自江西,哇
来自河南,我也刷到了
来自黑龙江,[思考]
来自宁夏,[鼓掌]
来自广东,官方发声，所以国内暂时不会分流吧
来自中国香港,[并不简单]
来自河南,啊
来自安徽,哈哈太热闹
地区,内容
来自北京,我喜欢这种氛围。
来自新疆,不知道美国人发一条给几刀？
来自天津,转发微博
来自安徽,挺好的
来自江苏,所以这事是长久的么，长久的话我就要勤奋更新了
来自江苏,这样的交流多美好啊！
来自广东,看来这是一盘大棋呀！[打call]
来自江苏,所以希望管管那些乱七八糟的拳，谢谢了
来自吉林,希望这是一个好的开始
来自福建,哈哈哈哈
来自云南,发展中国家[羞嗒嗒]
来自上海,发明 gfw 的人死了没[微笑]
来自青海,墙从另一边倒了？[doge]
来自菲律宾,其实在外面一直是全球各国都可以互相交流的[允悲]只是国内有墙 一直没办法和其他国家的网友交流
来自上海,网络长c要开口子了吗
来自黑龙江,男的少过去吧，在评论区没完没了的牛排，真不够丢人得
来自海南,来海南[心][心][心][心][心]
来自山东,微博和小破站有tiktok难民吗[笑而不语]
来自上海,好[good][鼓掌]
来自四川,电子宠物：我这前脚刚迈进伟大的自由世界，你们后脚就去抄我的老底！[哈哈]
地区,内容
来自北京,特兰谱醒来天塌了
来自江苏,现在才交流的根源又是什么呢🤣
来自湖北,"中国人英语都纳入考试,现在基本人人多少都会点英语，也对欧美语言文化有点了解，这优势也助涨了一波"
来自北京,这才是我们的地球村🌏
来自广东,互联网最初的样子，珍惜吧
来自重庆,现在问题是这种情况能持续多久？是美帝出手还是谁出来隔离？如果必须分开，我只想说元宵节过了来吧，这是宣传中国传统文化春节的好时间
来自陕西,好像被下架了
来自陕西,世界人民大团结万岁[doge]
来自辽宁,大家都聊的挺开心的[嘻嘻]
来自吉林,有朋自远方来，不亦乐乎
来自上海,挺好的
来自上海,自古以来，最团结班级。
来自上海,世界大同[打call]
来自重庆,寻找创造性的方式来超越语言障碍、解决文化差异并实现共存
来自湖南,[嘻嘻]不要动不动就涉及违规 不然也终究是短时间热浪
来自山东,来呀～对账呀～反正有～大把时光[doge]
来自天津,本来以为会打嘴仗，结果现在开始唠家常了，我看见的有咨询痛经治疗的，有求推荐护肤品的，有宝妈交流育儿经验的，有想学菜谱的，[允悲]有唱歌跳舞秀才艺的[允悲][允悲][允悲][允悲]还有一个外国大哥，一下能舞9个呼啦圈[允悲]
来自广东,世界大同[爱你]
来自山东,这才是互联网本来的意义啊
来自四川,我们出去，但是人家能进来
地区,内容
来自山东,创造性的方式是啥，晒图？[doge]
来自辽宁,放开互联网注册和免签一样牛B  这是哪位高人出的招啊
来自北京,那就把墙放开，大家互相交流
来自北京,我感觉为了看热闹 国内和其他国家的注册人数也在上升[允悲][允悲][允悲]
来自福建,大爱无疆
来自浙江,转发微博
来自湖北,可以教他们使用pdd吗[老师爱你]
来自河南,和美国普通人民交流后才发现我们国家的系统是多么强大[苦涩]，真的是以人民为中心，社会主义好！希望下辈子还生在中国🇨🇳！
来自广东,什么时候把墙拆了，那才是真自信
来自四川,赛博免签，效果更佳[偷笑][偷笑][偷笑]
来自山东,中美网友对账，不断去魅，正本清源。
来自山东,马上就要过年了，直接无障碍的交流才更能传播我们的传统节日，更好的保护我们的传统节日
来自上海,建议中国的所有APP都向全世界免费开放下载
来自福建,没想到突然以这种方式互动沟通
来自重庆,世界人民大团结万岁！们中国人就是这么热情好客
来自山东,央4新闻播报口条怎么变这么差了
来自广东,因为我们国家的基建也好，能接的住这波热情[打call]，
来自北京,注意中文+数字的ID[求饶]16e他们来了[求饶]
来自四川,中美关系的未来在民间
来自广东,这个主持人怎么结结巴巴的
地区,内容
来自浙江,我们要从全国交流变成全世界交流了吗
来自广东,反正咱们没啥好怕的，他们只要不搞些黄赌毒乱七八糟的我们都欢迎啊～人多多热闹还能聊聊天
来自浙江,老百姓不就图个安居乐业嘛
来自浙江,挺好，以前由着外媒抹黑，硬说我们集中营，在外面没声音就任由别人打扮，现在双方对齐颗粒度了，消除信息差，中间商不好糊弄了
来自云南,不喜欢白皮猪我再说一遍！
来自浙江,中国人民很友好，风景这边很美好[可爱]
来自四川,这两天如此在乎美国的我们可真是崇洋媚外啊[哈哈][哈哈][哈哈]
来自广东,他们真的很活泼可爱。
来自广西,感觉网红生态会重新洗牌，我已经连刷了几天世界人民的到来[嘻嘻]
来自上海,啊？不是吧？成国际事件了？[黑线][黑线]
来自山东,没想到人家翻墙进来了，这哪能行，估计很快就要给他们赶出去了[喵喵]
来自山东,中国现在应该有这个自信，开个窗口接触世界其他国家。
来自河南,抓住这波流量 欢迎这些外国人来旅游
来自河南,直接交流，没有“瞎传话”来引导，高效、快速、便捷
来自辽宁,认真表态，开放是大趋势
来自上海,不要嘚瑟，小心川普在耍阴招[允悲]
来自山东,这个事件不亚于朝鲜改革开放
来自吉林,“国之交在于民相亲”[并不简单]
来自广东,中华人民共和国万岁，世界人民大团结万岁
来自广东,包容，共享，大同。
地区,内容
来自四川,给主播都播激动了，吃了好几个螺丝[哈哈][哈哈][哈哈]
来自广东,世界人民大融合，世界大同[好喜欢][抱抱][赞][赞]
来自四川,世界人民大团结万岁
来自福建,那咱们什么时候可直接用用国外的社交软件？[允悲]
来自河南,虽然不知道能持续多长，中国真的做到了世界一家亲
来自广西,敌方反对的，我们一定要支持
来自江苏,资本主义瑟瑟发抖
来自四川,历史的齿轮又转起来了[doge][doge]
来自美国,我所在的地区无法播放该视频[微笑]
来自广东,全世界人民大团结万岁[鼓掌] 这样挺好，两国人民直接交流，互相了解真相，省得猜来猜去。只是大侄子们没法洗地，编故事也没人信了，有点可惜……[允悲]
来自广东,以前穷怕大家外网看，现在没想到轮到美国政府“怕”他们的人民往外看了，发现他们的谎言不攻自破[doge]现在看来普通老百姓的生活，大家都一样，为了生计奔波
来自上海,原来这么多人不知道有墙这种东西啊
来自福建,牧羊犬：“我费劲巴拉想融入他们，你们竟然在家就完成了，气死我了！[doge]”
来自广西,//@minicm:这才是互联网的初衷，连接世界，让世界各地的人们可以相互了解沟通。也许这次只是机缘巧合暂时开启的一道门缝，很快又会合上，但是不同国家的人民有了一次难得的直接交流的机会，挺好
来自广东,大美政府天都塌了
来自湖北,发展的必然结果[good]
来自北京,太好了！
来自重庆,世界大同，希望对面的美国人民不再被资本家剥削。
来自山东,墙内的出不去，但墙外的人进来了
来自江苏,这是很好的论文选题！
地区,内容
来自上海,世界人民大团结万岁
来自山东,咱们这边态度很明显了[思考]
来自湖北,那麻烦你们不要随便把这些都封了
来自湖北,//@minicm:这才是互联网的初衷，连接世界，让世界各地的人们可以相互了解沟通。也许这次只是机缘巧合暂时开启的一道门缝，很快又会合上，但是不同国家的人民有了一次难得的直接交流的机会，挺好
来自山东,学了这么多年英语，李华终于收到回信了
来自广东,下一步老美是不是也要设置墙阻止民众上外网了
来自广东,这个主播
来自天津,所以我们什么时候能推倒那堵墙？伊朗已经可以上谷歌了
来自广西,我也觉得有这样的一次经历非常好[好运连连]//@minicm:这才是互联网的初衷，连接世界，让世界各地的人们可以相互了解沟通。也许这次只是机缘巧合暂时开启的一道门缝，很快又会合上，但是不同国家的人民有了一次难得的直接交流的机会，挺好
来自北京,[哇]
来自江西,[允悲][允悲][允悲]我都不敢想象，一个剖腹产120W美金
来自湖北,[送花花]
来自辽宁,现在压力到了美帝及其走狗那边了
来自山东,我们什么时候能上推特，油管
来自山东,君子和而不同，小人同而不和
来自四川,感觉这次自发的确实很好，感受到世界人民大团结的滋味了[打call]
来自广东,主播是不是要扣钱了[馋嘴]
来自江苏,这个主持人说话不利索还是央妈的[允悲]
来自山东,“世界人民大团结万岁”[泪][泪][泪]
来自广东,这才是世界该有的样子！
地区,内容
来自广东,中国来去自由[doge]
来自江苏,虽然目前一片和谐，但是好害怕以后会出现矛盾哇[悲伤][悲伤][悲伤]
来自河南,记得交猫税[doge]
来自澳大利亚,这回境外势力真的来了，以前那些鼓吹举报境外势力的怎么都哑巴了？[太开心]
来自四川,吸引力法则。世界人民大团结。
来自山东,也算见证历史了
来自黑龙江,看到了突然“空降”来的大批美国网友，觉得差异有但不大
来自河南,我已经刷了两天了，尘封多年的字典都让我拿出来了
来自四川,各国普通网友直接交流了，那中奸殇公知？
来自山东,复旦大学中文系教授严锋怎么说？
来自河北,你们要是交流好了，还怎么制造矛盾
来自北京,中美民间建交
来自辽宁,世界互联[good]
来自广东,世界人民大团结万岁[泪]
来自浙江,砌墙倒计时[doge]
来自山东,了不可理解为小概率不可控突发事件[允悲]
来自上海,“中美关系基础在民间，希望在人民，未来在青年，活力在地方”[good][good][good][心]
来自北京,嘿嘿嘿，好得很！支持国家改革开放。
来自河南,过一段也让他们羡慕羡慕我们的年味。[嘻嘻]
来自辽宁,所以是谁先把墙建起来的呢？
地区,内容
来自北京,文化输出👏
来自河南,快给外国人发身份证吧，让他们也实名制[doge]
来自江苏,柏林墙被推到了，我们看见了彼此最真实的世界，世界大同
来自江苏,无产阶级联合起来
来自四川,公知这么多年的胡编乱造短短几天就全部戳破就
来自山东,现在还有外国人吗？我咋一个也没刷到？
来自北京,所以可以把墙撤了吗
来自内蒙古,不是骗子吗？
来自北京,转发微博
来自浙江,大对账行动
来自湖南,我这几天感觉特别魔幻 感觉我们就是一个共同体 超越了国界 感觉太棒了
来自湖南,不光我们有感动哭了的 他们也哭了
来自上海,世界人民大团结，人类命运共同体[good][鲜花]
来自湖北,确实很多IP地址显示🇺🇸的用户，分享他们的生活。喜欢这种交流
来自陕西,万万没想到中外社交网络互联，不是我翻墙出去，而是他们进来[并不简单]
来自黑龙江,真好啊 同住地球村
来自河北,大部分都是黑产起号的[挖鼻]
来自安徽,世界人民大团结万岁
来自吉林,画风突变
来自河南,tiktok逃不掉，小🍠就能逃的掉？[允悲][允悲]
地区,内容
来自广东,很快就会封，墙外的信息犹如洪水猛兽
来自广东,刚好宣传一波，反正也开放了免签，怕啥嘛，人都可以过来，还怕他们在我们的互联网平台吗？刚好可以宣传一波让他们过来旅游
来自北京,食品要加强了，尤其猫狗
来自北京,还有大妈广场舞，国外也开始跳
来自安徽,中国女性谢谢，中国男性按照惯例基本上素质不多。
来自黑龙江,天安门城楼上写的是什么？
来自安徽,世界人民大团结万岁
来自江苏,公知们吹的医疗免费，教育免费，养老免费，一个都没看到
来自广东,管管各种平台吧，不要动不动就词汇敏感了，交流不顺畅或者发个东西就被限流了大家还怎么交流呢
来自黑龙江,李华终于收到了回信
来自河南,如果没有墙，这种互动大约早就有了。
来自河北,终于能窥探到墙外世界了[二哈]
来自广东,世界人民大团结万岁
来自四川,有功夫复制粘贴这些不如报道一下缅甸被困人员救援情况
来自江苏,请问我怎么上国外APP，我也想交外国友人
来自广西,小红薯确实比微博好玩[笑而不语]
来自广东,这才是世界应有的模样不是吗？
来自广东,[doge]
来自浙江,同时，我们也看到有不少拼多多用户在骗老外下载拼多多[doge]我都刷到好几个老外截屏自己被骗了
来自河南,世界人民大团结万岁！！！！//@_最小透明 :世界人民大团结万岁 希望以后可以一直进行互动
地区,内容
来自广西,翻墙要合法了吗？违法和合法之间，意念之间？
来自福建,他怎么老卡壳
来自山西,这个人说话怎么吞吞吐吐的，分句也不讲究，听的人愣了两下
来自甘肃,[二哈]意林读者表现的国外不挺好的吗？怎么突然就下降了呢？
来自天津,有朋翻墙来，不亦乐乎[允悲][允悲]
来自山东,那么是谁不让中美民间互动呢[太开心]
来自北京,[good]
来自新疆,我们没翻出去，他们却翻进来了[允悲]
来自辽宁,中美友好交流[爱你]
来自陕西,让大家看看墙到底是用来做什么的！
来自安徽,这一刻 世界大同[心]
来自江苏,转发微博
来自新疆,[吃瓜][吃瓜][吃瓜]大家加油，把咱们的宣传出去。让美国人看看，指着手机骂美国官员fuk，我们没有。
来自四川,洋悟运动
来自江苏,不翻墙就能看到，不知道能坚持多久[doge]
来自重庆,互联网的初衷
来自重庆,确实没有想到突然有人自己闯进来了[允悲]昨天刷到了好多高质量推送
来自北京,请美国网友把中国国旗插在北美，世界上只有一个中国[哈哈]
来自上海,世界大融合
来自北京,所以小红书快点更新吧，赶紧把翻译跟上
地区,内容
来自云南,[good][心]
来自北京,中国用了特殊方式让西方打开了偏见大门，让双方百姓在共同平台上，红一本红色的书交谈对话。或许这就是兵马俑与自由女神像的见面方式。世界民族会一点一点团结一心。马上就春节了，希望美国网友拿着小红书热闹过大年！心在一起世界并不冰冷而温暖了四季严寒！
来自山西,全世界人民正在读新版《小马过河》，原来中国并不是像外媒扭曲的那样黑暗和贫穷，欧美也并不是公知恨国党所描绘的那样先进和富裕。
来自天津,之所以他们觉得友好，因为这帮美国人去的是小红书，而不是微博。[偷笑]
来自内蒙古,这两天小红书气氛很好，我以前不爱刷，现在停不下来了[开学季]
来自美国,这是科技带动世界发展进步的最佳典范。证明了时代车轮锐不可挡。
来自广东,小红书真的红了，来了好多国外朋友[给你小心心][给力][微风][微风][微风]
来自福建,打破语言与文化的壁垒，用最朴实真诚有趣的方法实现友好交流，和平相处，这只有民间的人们才能做得出来。政客们是不会有这种觉悟和智慧的，他们只有不停的算计，故意制造差异和对立，无事生非，让天下大乱。
来自北京,[淡淡的][淡淡的]
来自河北,不知道小红书能不能接住这波破天的富贵！[爱你]
来自尼日利亚,可别再把国内用户和国际用户隔离了，好不容易把墙拆了，局势对中国有利，简简单单展示比外交努力有效100倍，让全世界看看真正中国啥样
来自上海,今天在小红书打了一天英文
来自黑龙江,世界人民大团结万岁
来自北京,这主持人嘴皮子总是磕磕巴巴
来自四川,了不起呀，我的国[打call]
来自重庆,不要小看这个事情，以后来看，必然是时代发展的一个重要标志事件。沟通无国界。
来自浙江,小红书需开发一个长按在线翻译功能
来自浙江,转发微博
来自江苏,小红书就是小红书吧[doge]
来自山东,抓紧对账，慢了就要制裁小红书了[二哈]
地区,内容
地区,内容
地区,内容
地区,内容
